query,doc_pos
"<user> i am looking for a moderately priced restaurant in the west part of town . <sys> api call dontcare west moderate <user> silence <sys> meghna is an indian restaurant , it is in the moderate price range , and it is in the west part of town . would you like the phone number ? <user> yes , and the address and postcode please . <sys> the phone number for meghna is 01223 727410 and they are located at 205 victoria road chesterton . the postcode is cb43lf . <user> perfect . thanks for the information . goodbye .",<database> address 205 victoria road chesterton <sep_attributes> area west <sep_attributes> food indian <sep_attributes> name meghna <sep_attributes> phone 01223 727410 <sep_attributes> postcode cb43lf <sep_attributes> pricerange moderate <sep_attributes>
<user> i need a really inexpensive restaurant on the east side .,<database> address 43 high street cherry hinton cherry hinton <sep_attributes> area east <sep_attributes> food indian <sep_attributes> name sitar tandoori <sep_attributes> phone 01223 249955 <sep_attributes> postcode cb19hx <sep_attributes> pricerange expensive <sep_attributes>
<user> i need a really inexpensive restaurant on the east side . <sys> what type of food are you looking for ? <user> i do n't care .,<database> address finders corner newmarket road <sep_attributes> area east <sep_attributes> food international <sep_attributes> name the missing sock <sep_attributes> phone 01223 812660 <sep_attributes> postcode cb259aq <sep_attributes> pricerange cheap <sep_attributes>
<user> i need a really inexpensive restaurant on the east side . <sys> what type of food are you looking for ? <user> i do n't care . <sys> api call dontcare east cheap <user> silence,<database> address finders corner newmarket road <sep_attributes> area east <sep_attributes> food international <sep_attributes> name the missing sock <sep_attributes> phone 01223 812660 <sep_attributes> postcode cb259aq <sep_attributes> pricerange cheap <sep_attributes>
<user> i need a really inexpensive restaurant on the east side . <sys> what type of food are you looking for ? <user> i do n't care . <sys> api call dontcare east cheap <user> silence <sys> there 's a restaurant that serves international food called the missing sock . does that sound good ? <user> what is the address ?,<database> address finders corner newmarket road <sep_attributes> area east <sep_attributes> food international <sep_attributes> name the missing sock <sep_attributes> phone 01223 812660 <sep_attributes> postcode cb259aq <sep_attributes> pricerange cheap <sep_attributes>
<user> i need a really inexpensive restaurant on the east side . <sys> what type of food are you looking for ? <user> i do n't care . <sys> api call dontcare east cheap <user> silence <sys> there 's a restaurant that serves international food called the missing sock . does that sound good ? <user> what is the address ? <sys> their address is finders corner newmarket road . <user> how about their postcode ?,<database> address finders corner newmarket road <sep_attributes> area east <sep_attributes> food international <sep_attributes> name the missing sock <sep_attributes> phone 01223 812660 <sep_attributes> postcode cb259aq <sep_attributes> pricerange cheap <sep_attributes>
"<user> i need a really inexpensive restaurant on the east side . <sys> what type of food are you looking for ? <user> i do n't care . <sys> api call dontcare east cheap <user> silence <sys> there 's a restaurant that serves international food called the missing sock . does that sound good ? <user> what is the address ? <sys> their address is finders corner newmarket road . <user> how about their postcode ? <sys> their postcode is cb17dy <user> thank you , goodbye .",<database> address finders corner newmarket road <sep_attributes> area east <sep_attributes> food international <sep_attributes> name the missing sock <sep_attributes> phone 01223 812660 <sep_attributes> postcode cb259aq <sep_attributes> pricerange cheap <sep_attributes>
"<user> hello , i am looking for a cheap restaurant that serves german food .",<database> address 86 regent street city centre <sep_attributes> area centre <sep_attributes> food asian oriental <sep_attributes> name j restaurant <sep_attributes> phone 01223 307581 <sep_attributes> postcode cb21dp <sep_attributes> pricerange cheap <sep_attributes>
"<user> hello , i am looking for a cheap restaurant that serves german food . <sys> it looks like there are no german restaurants in the city . would you like me to check for a different type of restaurant ? <user> yes , how about portuguese food ?",<database> address cambridge leisure park clifton way <sep_attributes> area south <sep_attributes> food portuguese <sep_attributes> name nandos <sep_attributes> phone 01223 327908 <sep_attributes> postcode cb17dy <sep_attributes> pricerange cheap <sep_attributes>
"<user> hello , i am looking for a cheap restaurant that serves german food . <sys> it looks like there are no german restaurants in the city . would you like me to check for a different type of restaurant ? <user> yes , how about portuguese food ? <sys> there are two restaurants in the cheap price range that serve portuguese food . what area would you like to go to ? <user> it does n't matter .",<database> address cambridge leisure park clifton way <sep_attributes> area south <sep_attributes> food portuguese <sep_attributes> name nandos <sep_attributes> phone 01223 327908 <sep_attributes> postcode cb17dy <sep_attributes> pricerange cheap <sep_attributes>
"<user> hello , i am looking for a cheap restaurant that serves german food . <sys> it looks like there are no german restaurants in the city . would you like me to check for a different type of restaurant ? <user> yes , how about portuguese food ? <sys> there are two restaurants in the cheap price range that serve portuguese food . what area would you like to go to ? <user> it does n't matter . <sys> api call portuguese dontcare cheap <user> silence",<database> address cambridge leisure park clifton way <sep_attributes> area south <sep_attributes> food portuguese <sep_attributes> name nandos <sep_attributes> phone 01223 327908 <sep_attributes> postcode cb17dy <sep_attributes> pricerange cheap <sep_attributes>
"<user> hello , i am looking for a cheap restaurant that serves german food . <sys> it looks like there are no german restaurants in the city . would you like me to check for a different type of restaurant ? <user> yes , how about portuguese food ? <sys> there are two restaurants in the cheap price range that serve portuguese food . what area would you like to go to ? <user> it does n't matter . <sys> api call portuguese dontcare cheap <user> silence <sys> nandos serves portuguese food and in the cheap price range . is there anything else i can help you with ? <user> i would like the address of nandos restaurant , please .",<database> address cambridge leisure park clifton way <sep_attributes> area south <sep_attributes> food portuguese <sep_attributes> name nandos <sep_attributes> phone 01223 327908 <sep_attributes> postcode cb17dy <sep_attributes> pricerange cheap <sep_attributes>
"<user> hello , i am looking for a cheap restaurant that serves german food . <sys> it looks like there are no german restaurants in the city . would you like me to check for a different type of restaurant ? <user> yes , how about portuguese food ? <sys> there are two restaurants in the cheap price range that serve portuguese food . what area would you like to go to ? <user> it does n't matter . <sys> api call portuguese dontcare cheap <user> silence <sys> nandos serves portuguese food and in the cheap price range . is there anything else i can help you with ? <user> i would like the address of nandos restaurant , please . <sys> nandos is located in the south part of the city and the address is cambridge leisure park clifton way . anything else you need ? <user> thank you , goodbye .",<database> address cambridge leisure park clifton way <sep_attributes> area south <sep_attributes> food portuguese <sep_attributes> name nandos <sep_attributes> phone 01223 327908 <sep_attributes> postcode cb17dy <sep_attributes> pricerange cheap <sep_attributes>
<user> i would like a cheap restaurant .,<database> address 86 regent street city centre <sep_attributes> area centre <sep_attributes> food asian oriental <sep_attributes> name j restaurant <sep_attributes> phone 01223 307581 <sep_attributes> postcode cb21dp <sep_attributes> pricerange cheap <sep_attributes>
<user> i would like a cheap restaurant . <sys> there are ten cheap restaurants in the city ; do you have a preference of area or type of cuisine ? <user> i do n't care .,<database> address 86 regent street city centre <sep_attributes> area centre <sep_attributes> food asian oriental <sep_attributes> name j restaurant <sep_attributes> phone 01223 307581 <sep_attributes> postcode cb21dp <sep_attributes> pricerange cheap <sep_attributes>
<user> i would like a cheap restaurant . <sys> there are ten cheap restaurants in the city ; do you have a preference of area or type of cuisine ? <user> i do n't care . <sys> api call dontcare dontcare cheap <user> silence,<database> address 12 bridge street city centre <sep_attributes> area centre <sep_attributes> food italian <sep_attributes> name ask <sep_attributes> phone 01223 364917 <sep_attributes> postcode cb21uf <sep_attributes> pricerange cheap <sep_attributes>
"<user> i would like a cheap restaurant . <sys> there are ten cheap restaurants in the city ; do you have a preference of area or type of cuisine ? <user> i do n't care . <sys> api call dontcare dontcare cheap <user> silence <sys> ask is a nice place , that is in the cheap price range . is there anything else i can help you with ? <user> actually , i 'd like one in south part of town . is ask in the south ?",<database> address cambridge leisure park clifton way <sep_attributes> area south <sep_attributes> food portuguese <sep_attributes> name nandos <sep_attributes> phone 01223 327908 <sep_attributes> postcode cb17dy <sep_attributes> pricerange cheap <sep_attributes>
"<user> i would like a cheap restaurant . <sys> there are ten cheap restaurants in the city ; do you have a preference of area or type of cuisine ? <user> i do n't care . <sys> api call dontcare dontcare cheap <user> silence <sys> ask is a nice place , that is in the cheap price range . is there anything else i can help you with ? <user> actually , i 'd like one in south part of town . is ask in the south ? <sys> i 'm sorry , but ask is not in the south part of town . there are 2 restaurants in the south part of town and in the cheap price range . would you like portuguese or chinese food ? <user> i have no preference , please make a suggestion .",<database> address cambridge leisure park clifton way <sep_attributes> area south <sep_attributes> food portuguese <sep_attributes> name nandos <sep_attributes> phone 01223 327908 <sep_attributes> postcode cb17dy <sep_attributes> pricerange cheap <sep_attributes>
"<user> i would like a cheap restaurant . <sys> there are ten cheap restaurants in the city ; do you have a preference of area or type of cuisine ? <user> i do n't care . <sys> api call dontcare dontcare cheap <user> silence <sys> ask is a nice place , that is in the cheap price range . is there anything else i can help you with ? <user> actually , i 'd like one in south part of town . is ask in the south ? <sys> i 'm sorry , but ask is not in the south part of town . there are 2 restaurants in the south part of town and in the cheap price range . would you like portuguese or chinese food ? <user> i have no preference , please make a suggestion . <sys> nandos is a nice restaurant in the south part of town and in the cheap price range . their phone number is 01223 327908 and they are located at cambridge leisure park clifton way . <user> okay , that sounds good . thank you for your help .",<database> address cambridge leisure park clifton way <sep_attributes> area south <sep_attributes> food portuguese <sep_attributes> name nandos <sep_attributes> phone 01223 327908 <sep_attributes> postcode cb17dy <sep_attributes> pricerange cheap <sep_attributes>
<user> what kind of restaurants are on the east side of town ?,<database> address finders corner newmarket road <sep_attributes> area east <sep_attributes> food international <sep_attributes> name the missing sock <sep_attributes> phone 01223 812660 <sep_attributes> postcode cb259aq <sep_attributes> pricerange cheap <sep_attributes>
"<user> what kind of restaurants are on the east side of town ? <sys> there are british , indian , italian , international , and chinese restaurant . plus a gastropub . <user> i would like an indian restaurant .",<database> address newmarket road fen ditton <sep_attributes> area east <sep_attributes> food indian <sep_attributes> name pipasha restaurant <sep_attributes> phone 01223 577786 <sep_attributes> postcode cb58pa <sep_attributes> pricerange expensive <sep_attributes>
"<user> what kind of restaurants are on the east side of town ? <sys> there are british , indian , italian , international , and chinese restaurant . plus a gastropub . <user> i would like an indian restaurant . <sys> api call indian east dontcare <user> silence",<database> address 451 newmarket road fen ditton <sep_attributes> area east <sep_attributes> food indian <sep_attributes> name curry prince <sep_attributes> phone 01223 566388 <sep_attributes> postcode cb58jj <sep_attributes> pricerange moderate <sep_attributes>
"<user> what kind of restaurants are on the east side of town ? <sys> there are british , indian , italian , international , and chinese restaurant . plus a gastropub . <user> i would like an indian restaurant . <sys> api call indian east dontcare <user> silence <sys> curry prince is located in the east area and serves indian food . <user> what is the address and phone number ?",<database> address 451 newmarket road fen ditton <sep_attributes> area east <sep_attributes> food indian <sep_attributes> name curry prince <sep_attributes> phone 01223 566388 <sep_attributes> postcode cb58jj <sep_attributes> pricerange moderate <sep_attributes>
"<user> what kind of restaurants are on the east side of town ? <sys> there are british , indian , italian , international , and chinese restaurant . plus a gastropub . <user> i would like an indian restaurant . <sys> api call indian east dontcare <user> silence <sys> curry prince is located in the east area and serves indian food . <user> what is the address and phone number ? <sys> their address is 451 newmarket road fen ditton and phone 01223 566388 . <user> thank you goodbye .",<database> address 451 newmarket road fen ditton <sep_attributes> area east <sep_attributes> food indian <sep_attributes> name curry prince <sep_attributes> phone 01223 566388 <sep_attributes> postcode cb58jj <sep_attributes> pricerange moderate <sep_attributes>
<user> i want expensive korean food . i want the address and area of town .,<database> address 108 regent street city centre <sep_attributes> area centre <sep_attributes> food korean <sep_attributes> name little seoul <sep_attributes> phone 01223 308681 <sep_attributes> postcode cb21dp <sep_attributes> pricerange expensive <sep_attributes>
<user> i want expensive korean food . i want the address and area of town . <sys> api call korean dontcare expensive <user> silence,<database> address 108 regent street city centre <sep_attributes> area centre <sep_attributes> food korean <sep_attributes> name little seoul <sep_attributes> phone 01223 308681 <sep_attributes> postcode cb21dp <sep_attributes> pricerange expensive <sep_attributes>
<user> i want expensive korean food . i want the address and area of town . <sys> api call korean dontcare expensive <user> silence <sys> little seoul is a korean restaurant in the city centre and is in the expensive price range . the address is 108 regent street . <user> what part of town is that in ?,<database> address 108 regent street city centre <sep_attributes> area centre <sep_attributes> food korean <sep_attributes> name little seoul <sep_attributes> phone 01223 308681 <sep_attributes> postcode cb21dp <sep_attributes> pricerange expensive <sep_attributes>
<user> i want expensive korean food . i want the address and area of town . <sys> api call korean dontcare expensive <user> silence <sys> little seoul is a korean restaurant in the city centre and is in the expensive price range . the address is 108 regent street . <user> what part of town is that in ? <sys> little seoul is located in the centre of town . <user> i wanted indonesian food if possible . i wanted to ask about expensive indonesian food first .,<database> address 108 regent street city centre <sep_attributes> area centre <sep_attributes> food korean <sep_attributes> name little seoul <sep_attributes> phone 01223 308681 <sep_attributes> postcode cb21dp <sep_attributes> pricerange expensive <sep_attributes>
<user> i want expensive korean food . i want the address and area of town . <sys> api call korean dontcare expensive <user> silence <sys> little seoul is a korean restaurant in the city centre and is in the expensive price range . the address is 108 regent street . <user> what part of town is that in ? <sys> little seoul is located in the centre of town . <user> i wanted indonesian food if possible . i wanted to ask about expensive indonesian food first . <sys> there are no indonesian restaurants . may i search for something else ? <user> thank you for your help !,<database> address 108 regent street city centre <sep_attributes> area centre <sep_attributes> food korean <sep_attributes> name little seoul <sep_attributes> phone 01223 308681 <sep_attributes> postcode cb21dp <sep_attributes> pricerange expensive <sep_attributes>
<user> i would like an expensive restaurant that serves afghan food,<database> address 51 trumpington street city centre <sep_attributes> area centre <sep_attributes> food british <sep_attributes> name fitzbillies restaurant <sep_attributes> phone 01223 352500 <sep_attributes> postcode cb21rg <sep_attributes> pricerange expensive <sep_attributes>
<user> i would like an expensive restaurant that serves afghan food <sys> it does not appear there are any restaurants serving afghan food <user> how about asian oriental food ?,<database> address 52 mill road city centre <sep_attributes> area centre <sep_attributes> food asian oriental <sep_attributes> name kymmoy <sep_attributes> phone 01223 311911 <sep_attributes> postcode cb12as <sep_attributes> pricerange expensive <sep_attributes>
<user> i would like an expensive restaurant that serves afghan food <sys> it does not appear there are any restaurants serving afghan food <user> how about asian oriental food ? <sys> api call asian oriental dontcare expensive <user> silence,<database> address 169 high street chesterton chesterton <sep_attributes> area north <sep_attributes> food asian oriental <sep_attributes> name saigon city <sep_attributes> phone 01223 356555 <sep_attributes> postcode cb41nl <sep_attributes> pricerange expensive <sep_attributes>
"<user> i would like an expensive restaurant that serves afghan food <sys> it does not appear there are any restaurants serving afghan food <user> how about asian oriental food ? <sys> api call asian oriental dontcare expensive <user> silence <sys> kymmoy is in centre , and saigon city is in north . would you like more information on one of those ? <user> could you tell me the phone number of saigon city ?",<database> address 52 mill road city centre <sep_attributes> area centre <sep_attributes> food asian oriental <sep_attributes> name kymmoy <sep_attributes> phone 01223 311911 <sep_attributes> postcode cb12as <sep_attributes> pricerange expensive <sep_attributes>
"<user> i would like an expensive restaurant that serves afghan food <sys> it does not appear there are any restaurants serving afghan food <user> how about asian oriental food ? <sys> api call asian oriental dontcare expensive <user> silence <sys> kymmoy is in centre , and saigon city is in north . would you like more information on one of those ? <user> could you tell me the phone number of saigon city ? <sys> the phone number for kymmoy is 01223 311911 . would you like any additional information ? <user> yes , i would like the number for saigon city .",<database> address 169 high street chesterton chesterton <sep_attributes> area north <sep_attributes> food asian oriental <sep_attributes> name saigon city <sep_attributes> phone 01223 356555 <sep_attributes> postcode cb41nl <sep_attributes> pricerange expensive <sep_attributes>
"<user> i would like an expensive restaurant that serves afghan food <sys> it does not appear there are any restaurants serving afghan food <user> how about asian oriental food ? <sys> api call asian oriental dontcare expensive <user> silence <sys> kymmoy is in centre , and saigon city is in north . would you like more information on one of those ? <user> could you tell me the phone number of saigon city ? <sys> the phone number for kymmoy is 01223 311911 . would you like any additional information ? <user> yes , i would like the number for saigon city . <sys> 01223 356555 is the number . <user> thank you . can you also tell me the address for saigon city , please ?",<database> address 169 high street chesterton chesterton <sep_attributes> area north <sep_attributes> food asian oriental <sep_attributes> name saigon city <sep_attributes> phone 01223 356555 <sep_attributes> postcode cb41nl <sep_attributes> pricerange expensive <sep_attributes>
"<user> i would like an expensive restaurant that serves afghan food <sys> it does not appear there are any restaurants serving afghan food <user> how about asian oriental food ? <sys> api call asian oriental dontcare expensive <user> silence <sys> kymmoy is in centre , and saigon city is in north . would you like more information on one of those ? <user> could you tell me the phone number of saigon city ? <sys> the phone number for kymmoy is 01223 311911 . would you like any additional information ? <user> yes , i would like the number for saigon city . <sys> 01223 356555 is the number . <user> thank you . can you also tell me the address for saigon city , please ? <sys> the address for saigon city is 169 high street chesterton chesterton <user> which part of town it is in ?",<database> address 169 high street chesterton chesterton <sep_attributes> area north <sep_attributes> food asian oriental <sep_attributes> name saigon city <sep_attributes> phone 01223 356555 <sep_attributes> postcode cb41nl <sep_attributes> pricerange expensive <sep_attributes>
"<user> i would like an expensive restaurant that serves afghan food <sys> it does not appear there are any restaurants serving afghan food <user> how about asian oriental food ? <sys> api call asian oriental dontcare expensive <user> silence <sys> kymmoy is in centre , and saigon city is in north . would you like more information on one of those ? <user> could you tell me the phone number of saigon city ? <sys> the phone number for kymmoy is 01223 311911 . would you like any additional information ? <user> yes , i would like the number for saigon city . <sys> 01223 356555 is the number . <user> thank you . can you also tell me the address for saigon city , please ? <sys> the address for saigon city is 169 high street chesterton chesterton <user> which part of town it is in ? <sys> it is located in the north part of town <user> thank you good bye",<database> address 169 high street chesterton chesterton <sep_attributes> area north <sep_attributes> food asian oriental <sep_attributes> name saigon city <sep_attributes> phone 01223 356555 <sep_attributes> postcode cb41nl <sep_attributes> pricerange expensive <sep_attributes>
"<user> can you help me find a restaurant in the south that does n't cost a lot of money . in fact , i need one that 's quite inexpensive .",<database> address cambridge leisure park clifton way <sep_attributes> area south <sep_attributes> food portuguese <sep_attributes> name nandos <sep_attributes> phone 01223 327908 <sep_attributes> postcode cb17dy <sep_attributes> pricerange cheap <sep_attributes>
"<user> can you help me find a restaurant in the south that does n't cost a lot of money . in fact , i need one that 's quite inexpensive . <sys> api call dontcare south cheap <user> silence",<database> address cambridge leisure park clifton way <sep_attributes> area south <sep_attributes> food portuguese <sep_attributes> name nandos <sep_attributes> phone 01223 327908 <sep_attributes> postcode cb17dy <sep_attributes> pricerange cheap <sep_attributes>
"<user> can you help me find a restaurant in the south that does n't cost a lot of money . in fact , i need one that 's quite inexpensive . <sys> api call dontcare south cheap <user> silence <sys> nandos is a nice place , it serves portuguese food and it is in the cheap price range and the south part of town , is there anything else ? <user> yes what is there address",<database> address cambridge leisure park clifton way <sep_attributes> area south <sep_attributes> food portuguese <sep_attributes> name nandos <sep_attributes> phone 01223 327908 <sep_attributes> postcode cb17dy <sep_attributes> pricerange cheap <sep_attributes>
"<user> can you help me find a restaurant in the south that does n't cost a lot of money . in fact , i need one that 's quite inexpensive . <sys> api call dontcare south cheap <user> silence <sys> nandos is a nice place , it serves portuguese food and it is in the cheap price range and the south part of town , is there anything else ? <user> yes what is there address <sys> nandos 's address is cambridge leisure park clifton way cb17dy <user> thank you good bye .",<database> address cambridge leisure park clifton way <sep_attributes> area south <sep_attributes> food portuguese <sep_attributes> name nandos <sep_attributes> phone 01223 327908 <sep_attributes> postcode cb17dy <sep_attributes> pricerange cheap <sep_attributes>
"<user> i want to find a place that serves halal food . can you help me ? not too expensive , please .",<database> address 51 trumpington street city centre <sep_attributes> area centre <sep_attributes> food british <sep_attributes> name fitzbillies restaurant <sep_attributes> phone 01223 352500 <sep_attributes> postcode cb21rg <sep_attributes> pricerange expensive <sep_attributes>
"<user> i want to find a place that serves halal food . can you help me ? not too expensive , please . <sys> i can not find any restaurants serving halal food . would you like something different ? <user> how about european food instead ?",<database> address st. michael's church trinity street city centre <sep_attributes> area centre <sep_attributes> food european <sep_attributes> name michaelhouse cafe <sep_attributes> phone 01223 309147 <sep_attributes> postcode cb21su <sep_attributes> pricerange expensive <sep_attributes>
"<user> i want to find a place that serves halal food . can you help me ? not too expensive , please . <sys> i can not find any restaurants serving halal food . would you like something different ? <user> how about european food instead ? <sys> api call european dontcare dontcare <user> silence",<database> address st. michael's church trinity street city centre <sep_attributes> area centre <sep_attributes> food european <sep_attributes> name michaelhouse cafe <sep_attributes> phone 01223 309147 <sep_attributes> postcode cb21su <sep_attributes> pricerange expensive <sep_attributes>
"<user> i want to find a place that serves halal food . can you help me ? not too expensive , please . <sys> i can not find any restaurants serving halal food . would you like something different ? <user> how about european food instead ? <sys> api call european dontcare dontcare <user> silence <sys> the river bar steakhouse and grill is a modern european restaurant that looks like the least expensive option available . it is located in the centre of town . how does that sound ? <user> that sounds good . may i have their address and postcode , please ?",<database> address st. michael's church trinity street city centre <sep_attributes> area centre <sep_attributes> food european <sep_attributes> name michaelhouse cafe <sep_attributes> phone 01223 309147 <sep_attributes> postcode cb21su <sep_attributes> pricerange expensive <sep_attributes>
"<user> i want to find a place that serves halal food . can you help me ? not too expensive , please . <sys> i can not find any restaurants serving halal food . would you like something different ? <user> how about european food instead ? <sys> api call european dontcare dontcare <user> silence <sys> the river bar steakhouse and grill is a modern european restaurant that looks like the least expensive option available . it is located in the centre of town . how does that sound ? <user> that sounds good . may i have their address and postcode , please ? <sys> the river bar is located at quayside off bridge street . the postcode is cb58aq . <user> thank you goodbye .",<database> address st. michael's church trinity street city centre <sep_attributes> area centre <sep_attributes> food european <sep_attributes> name michaelhouse cafe <sep_attributes> phone 01223 309147 <sep_attributes> postcode cb21su <sep_attributes> pricerange expensive <sep_attributes>
<user> i 'd like to find a restaurant that serves korean food .,<database> address 108 regent street city centre <sep_attributes> area centre <sep_attributes> food korean <sep_attributes> name little seoul <sep_attributes> phone 01223 308681 <sep_attributes> postcode cb21dp <sep_attributes> pricerange expensive <sep_attributes>
<user> i 'd like to find a restaurant that serves korean food . <sys> api call korean dontcare dontcare <user> silence,<database> address 108 regent street city centre <sep_attributes> area centre <sep_attributes> food korean <sep_attributes> name little seoul <sep_attributes> phone 01223 308681 <sep_attributes> postcode cb21dp <sep_attributes> pricerange expensive <sep_attributes>
"<user> i 'd like to find a restaurant that serves korean food . <sys> api call korean dontcare dontcare <user> silence <sys> there is only one korean restaurant in town called little seoul . <user> what is the address , phone number , and postcode ?",<database> address 108 regent street city centre <sep_attributes> area centre <sep_attributes> food korean <sep_attributes> name little seoul <sep_attributes> phone 01223 308681 <sep_attributes> postcode cb21dp <sep_attributes> pricerange expensive <sep_attributes>
"<user> i 'd like to find a restaurant that serves korean food . <sys> api call korean dontcare dontcare <user> silence <sys> there is only one korean restaurant in town called little seoul . <user> what is the address , phone number , and postcode ? <sys> little seoul 's address 108 regent street city centre , phone number 01223 308681 , and postcode cb21dp . can i help you with anything else ? <user> thank you , this is great .",<database> address 108 regent street city centre <sep_attributes> area centre <sep_attributes> food korean <sep_attributes> name little seoul <sep_attributes> phone 01223 308681 <sep_attributes> postcode cb21dp <sep_attributes> pricerange expensive <sep_attributes>
<user> i would like a moderately priced restaurant in the north part of town,<database> address 191 histon road chesterton <sep_attributes> area north <sep_attributes> food chinese <sep_attributes> name golden wok <sep_attributes> phone 01223 350688 <sep_attributes> postcode cb43hl <sep_attributes> pricerange moderate <sep_attributes>
<user> i would like a moderately priced restaurant in the north part of town <sys> api call dontcare north moderate <user> silence,<database> address 191 histon road chesterton <sep_attributes> area north <sep_attributes> food chinese <sep_attributes> name golden wok <sep_attributes> phone 01223 350688 <sep_attributes> postcode cb43hl <sep_attributes> pricerange moderate <sep_attributes>
<user> i would like a moderately priced restaurant in the north part of town <sys> api call dontcare north moderate <user> silence <sys> golden wok is located in the north part of town and is the moderate price range . their address is 191 histon road chesterton . <user> is there anything else in the moderate price range on the north part of town ?,<database> address 7 milton road chesterton <sep_attributes> area north <sep_attributes> food indian <sep_attributes> name the nirala <sep_attributes> phone 01223 360966 <sep_attributes> postcode cb41uy <sep_attributes> pricerange moderate <sep_attributes>
"<user> i would like a moderately priced restaurant in the north part of town <sys> api call dontcare north moderate <user> silence <sys> golden wok is located in the north part of town and is the moderate price range . their address is 191 histon road chesterton . <user> is there anything else in the moderate price range on the north part of town ? <sys> yes , the nirala is indian restaurant in the moderate price range and in the north . it is located at 7 milton road chesterton and its phone number is 01223 360966 . is there anything else i can help you with ? <user> no , thank you . that 's all i need .",<database> address 7 milton road chesterton <sep_attributes> area north <sep_attributes> food indian <sep_attributes> name the nirala <sep_attributes> phone 01223 360966 <sep_attributes> postcode cb41uy <sep_attributes> pricerange moderate <sep_attributes>
"<user> hello , i am looking for a moderately priced restaurant on the east side of town .",<database> address 7 barnwell road fen ditton <sep_attributes> area east <sep_attributes> food indian <sep_attributes> name rajmahal <sep_attributes> phone 01223 244955 <sep_attributes> postcode cb58rg <sep_attributes> pricerange moderate <sep_attributes>
"<user> hello , i am looking for a moderately priced restaurant on the east side of town . <sys> api call dontcare east moderate <user> silence",<database> address 451 newmarket road fen ditton <sep_attributes> area east <sep_attributes> food indian <sep_attributes> name curry prince <sep_attributes> phone 01223 566388 <sep_attributes> postcode cb58jj <sep_attributes> pricerange moderate <sep_attributes>
"<user> hello , i am looking for a moderately priced restaurant on the east side of town . <sys> api call dontcare east moderate <user> silence <sys> the curry prince in on the east side of town and is in the moderate price range . <user> what is there phone number ?",<database> address 451 newmarket road fen ditton <sep_attributes> area east <sep_attributes> food indian <sep_attributes> name curry prince <sep_attributes> phone 01223 566388 <sep_attributes> postcode cb58jj <sep_attributes> pricerange moderate <sep_attributes>
"<user> hello , i am looking for a moderately priced restaurant on the east side of town . <sys> api call dontcare east moderate <user> silence <sys> the curry prince in on the east side of town and is in the moderate price range . <user> what is there phone number ? <sys> their phone number is 01223 566388 . <user> is there anything else i can help you with",<database> address 451 newmarket road fen ditton <sep_attributes> area east <sep_attributes> food indian <sep_attributes> name curry prince <sep_attributes> phone 01223 566388 <sep_attributes> postcode cb58jj <sep_attributes> pricerange moderate <sep_attributes>
"<user> hello , i am looking for a moderately priced restaurant on the east side of town . <sys> api call dontcare east moderate <user> silence <sys> the curry prince in on the east side of town and is in the moderate price range . <user> what is there phone number ? <sys> their phone number is 01223 566388 . <user> is there anything else i can help you with <sys> is that all ? <user> yes , that is all i needed to know . thank you .",<database> address 451 newmarket road fen ditton <sep_attributes> area east <sep_attributes> food indian <sep_attributes> name curry prince <sep_attributes> phone 01223 566388 <sep_attributes> postcode cb58jj <sep_attributes> pricerange moderate <sep_attributes>
<user> please recommend me an expensive restaurant that serves afghan food .,<database> address 51 trumpington street city centre <sep_attributes> area centre <sep_attributes> food british <sep_attributes> name fitzbillies restaurant <sep_attributes> phone 01223 352500 <sep_attributes> postcode cb21rg <sep_attributes> pricerange expensive <sep_attributes>
<user> please recommend me an expensive restaurant that serves afghan food . <sys> i 'm not finding any restaurants that match your request . would you like to try a different price range or food type ? <user> european food ?,<database> address st. michael's church trinity street city centre <sep_attributes> area centre <sep_attributes> food european <sep_attributes> name michaelhouse cafe <sep_attributes> phone 01223 309147 <sep_attributes> postcode cb21su <sep_attributes> pricerange expensive <sep_attributes>
<user> please recommend me an expensive restaurant that serves afghan food . <sys> i 'm not finding any restaurants that match your request . would you like to try a different price range or food type ? <user> european food ? <sys> there are four restaurants that serve european food . what part of town would you like ? <user> i do n't care where it is .,<database> address st. michael's church trinity street city centre <sep_attributes> area centre <sep_attributes> food european <sep_attributes> name michaelhouse cafe <sep_attributes> phone 01223 309147 <sep_attributes> postcode cb21su <sep_attributes> pricerange expensive <sep_attributes>
<user> please recommend me an expensive restaurant that serves afghan food . <sys> i 'm not finding any restaurants that match your request . would you like to try a different price range or food type ? <user> european food ? <sys> there are four restaurants that serve european food . what part of town would you like ? <user> i do n't care where it is . <sys> api call european dontcare expensive <user> silence,<database> address free school lane city centre <sep_attributes> area centre <sep_attributes> food european <sep_attributes> name eraina <sep_attributes> phone 01223 368786 <sep_attributes> postcode cb23rh <sep_attributes> pricerange expensive <sep_attributes>
<user> please recommend me an expensive restaurant that serves afghan food . <sys> i 'm not finding any restaurants that match your request . would you like to try a different price range or food type ? <user> european food ? <sys> there are four restaurants that serve european food . what part of town would you like ? <user> i do n't care where it is . <sys> api call european dontcare expensive <user> silence <sys> eraina in the centre is an expensive european restaurant . would you like further information ? <user> what is the price range ?,<database> address free school lane city centre <sep_attributes> area centre <sep_attributes> food european <sep_attributes> name eraina <sep_attributes> phone 01223 368786 <sep_attributes> postcode cb23rh <sep_attributes> pricerange expensive <sep_attributes>
